file_path,label_source,file_exists,file_size_bytes,metadata_duration_seconds,sample_rate_hz,channels,estimated_bitrate_kbps,container_format,codec_subtype,bitrate_kbps,bitrate_mode,mpeg_version,mp3_mode,metadata_error
music/The Roots - What They Do.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Wet Wet Wet - Wishing I Was Lucky.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jody Miller - Queen Of The House.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/William Bell - A Tribute To A King.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kanye West - Moon.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kim Weston - Love Me All The Way.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/ARRESTED DEVELOPMENT - EASE MY MIND.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/L.T.D. - Shine On.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Andy Williams - ......And Roses And Roses.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bon Jovi - Always.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Isley Brothers - This Old Heart Of Mine (Is Weak For You).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Baja Marimba Band - Ghost Riders In The Sky.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tommy Edwards - Love Is All We Need.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rufus Thomas - (Do The) Push And Pull Part I.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kendrick Lamar - Element..mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Britney Spears - Piece Of Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Postal Service - We Will Become Silhouettes.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Dolly Parton - Heartbreaker.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ginuwine - What's So Different.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Somethin' For The People - With You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jackie Wilson - Baby Get It (And Don't Quit It).mp3,charted,True,2022,0.0010657596371882086,44100.0,2.0,15177.906382978725,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Craig David - Walking Away.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Grateful Dead - Sugar Magnolia.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kenny Chesney - Happy Does.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Crystal Waters - What I Need.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bobby Brown - Roni.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Duane Eddy And The Rebels - Because They're Young.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/R. Kelly Featuring 2 Chainz - My Story.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kay Starr - Four Walls.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jerry Butler - Don't Let Love Hang You Up.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Meri Wilson - Telephone Man.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rae Sremmurd Featuring Gucci Mane - Black Beatles.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rene And Ray - Queen Of My Heart.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/America - A Horse With No Name.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Leon Russell - Back To The Island.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chris Young - Losing Sleep.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/B.B. King - To Know You Is To Love You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Della Reese - Don't You Know.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/One Direction - Little Things.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Huey Lewis & The News - Small World.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Alice In Chains - Check My Brain.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Musiq Soulchild - Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Oaktown's 3.5.7 - Turn It Up.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Brook Benton - Frankie And Johnny.mp3,charted,True,2022,0.0010657596371882086,44100.0,2.0,15177.906382978725,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/49-ers - Don't You Love Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Das EFX - Freakit.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Luke Bryan - That's My Kind Of Night.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/A Boogie Wit da Hoodie Featuring Lil Durk - 24 Hours.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/BOSTON - DON'T LOOK BACK.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Earth, Wind & Fire - Can't Hide Love.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Snoop Dogg & Wiz Khalifa Featuring Bruno Mars - Young, Wild & Free.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Buckinghams - Kind Of A Drag.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Anne Murray - Cotton Jenny.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Cage The Elephant - Shake Me Down.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ray Charles - Without Love (There Is Nothing).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Guns N' Roses - Paradise City.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Impressions - We're Rolling On (Part I).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sam & Dave - When Something Is Wrong With My Baby.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jonn Hart Featuring IamSU! - Who Booty.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ms. Adventures - Undeniable.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Proclaimers - I'm Gonna Be (500 Miles).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Travis Scott - The Plan.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Brett Eldredge - The Long Way.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Trick Daddy Featuring Duece Poppito, Trina, Co - Shut Up.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Santana - Stormy.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Touch - (Call Me) When The Spirit Moves You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Craig Mack - Get Down.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chris Brown - Don't Judge Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Stevie B - Love And Emotion.mp3,charted,True,2022,0.0010657596371882086,44100.0,2.0,15177.906382978725,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Mac Miller - Hand Me Downs.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jerry Lee Lewis - Sweet Little Sixteen.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Steve Winwood - Holding On.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Pearl Jam - I Am Mine.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Savage Garden - I Knew I Loved You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jesse Belvin - Guess Who.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ella Mai - Shot Clock.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/38 Special - Hold On Loosely.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sims Twins - Soothe Me.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Fats Domino - Jambalaya (On The Bayou).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Marvin Gaye & Kim Weston - It Takes Two.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Big & Rich - Holy Water.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Twisted Sister - We're Not Gonna Take It.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Betty Everett - There'll Come A Time.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jimmy Somerville - You Make Me Feel (Mighty Real).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lil Baby & Gunna - Heatin Up.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/Joe Simon - Baby, Don't Be Looking In My Mind.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Randy Meisner - Hearts On Fire.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Donna Fargo - Little Girl Gone.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Big Sean & Metro Boomin Featuring Travis Scott - Go Legend.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Lady Gaga - A-YO.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Glee Cast - What I Did For Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rihanna - Unfaithful.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sam Harris - Sugar Don't Bite.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Little Willie John - Let Them Talk.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tavares - Bad Times.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Seether - Fine Again.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bee Gees - Saw A New Morning.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ramsey Lewis - Since You've Been Gone.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Eric Church - The Outsiders.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/The Four Aces - No Other Arms, No Other Lips.mp3",charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Crystals - He's Sure The Boy I Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Young The Giant - Cough Syrup.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Usher - U Don't Have To Call.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/(+44) - When Your Heart Stops Beating.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Rebekah - Sin So Well.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Carla Thomas - I'll Always Have Faith In You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chris Janson - Drunk Girl.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/T-Pain Featuring Wiz Khalifa & Lily Allen - 5 O'Clock.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Head East - Love Me Tonight.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Partridge Family Starring Shirley Jones Featuring David Cassidy - Am I Losing You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Illusion - Did You See Her Eyes.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Suzanne Vega - Solitude Standing.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Tokens - The Lion Sleeps Tonight (Wimoweh).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Quiet Riot - Bang Your Head (Metal Health).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Information Society - Repetition.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tracy Lawrence - I See It Now.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Kylie Minogue - The Loco-Motion.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/James Brown And The Famous Flames - These Foolish Things.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Ike & Tina Turner - It's Gonna Work Out Fine.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Strawberry Alarm Clock - Good Morning Starshine.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Vibrations - Love In Them There Hills.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Seals & Crofts - Unborn Child.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Outlaws - There Goes Another Love Song.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Four Tops - I'll Turn To Stone.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/5 Seconds Of Summer - She Looks So Perfect.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/A$AP Ferg - Work.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Sarah Connor - Bounce.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/INXS - Devil Inside.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Dolly Parton - Jolene.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Maroon 5 Featuring Kendrick Lamar - Don't Wanna Know.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Police - Every Little Thing She Does Is Magic.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jerry Butler - For Your Precious Love.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Fergie - M.I.L.F. $.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Petey Pablo - I Told Y'all.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bette Midler - Every Road Leads Back To You.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Chingy - Right Thurr.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Alice Cooper - Teenage Lament '74.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Johnny Rivers - Sea Cruise.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jay & The Americans - Only In America.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Bob Seger - Against The Wind.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Edwin Starr - Twenty-Five Miles.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Celine Dion - It's All Coming Back To Me Now.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Donnie Brooks - Doll House.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Intruders - (Love Is Like A) Baseball Game.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/LL Cool J - Back Seat (Of My Jeep).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/The Chi-lites - I Found Sunshine.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Swingin' Medallions - Double Shot (Of My Baby's Love).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Consumer Rapport - Ease On Down The Road.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Vanessa Hudgens - Say OK.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Gucci Mane Featuring Drake - Both.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Jhene Aiko - Triggered.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Nancy Martinez - For Tonight.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Tom Jones - She's A Lady.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Zac Brown Band - Free.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Styx - Fooling Yourself (The Angry Young Man).mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/Boston Pops Orchestra Arthur Fiedler - I Want To Hold Your Hand.mp3,charted,True,721196,30.0,48000.0,2.0,192.31893333333332,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
